actual,proposed
0.23641033470630646,0.11778182536363602
0.23481501638889313,0.11712165921926498
0.2332252711057663,0.11646795272827148
0.23164063692092896,0.11580313742160797
0.22570110857486725,0.1150486096739769
0.21546685695648193,0.11416550725698471
0.2053537666797638,0.11322744190692902
0.19535592198371887,0.11222845315933228
0.18110856413841248,0.11108335852622986
0.16702581942081451,0.10985790193080902
0.15309925377368927,0.10854754596948624
0.13932135701179504,0.1071915477514267
0.12132584303617477,0.10558654367923737
0.10352461785078049,0.10399367660284042
0.08154941350221634,0.10212789475917816
0.06416923552751541,0.1004176214337349
0.03823497146368027,0.0980224460363388
0.012577012181282043,0.09587836265563965
0.0,0.09342285245656967
0.0,0.0909181609749794
0.0,0.08796507865190506
0.0,0.08518161624670029
0.0,0.0821310356259346
0.0,0.0784686803817749
0.0,0.07523584365844727
0.0,0.0718877837061882
0.0,0.06805796921253204
0.0,0.06433367729187012
0.0,0.060393817722797394
0.0,0.05650540068745613
0.0,0.052695609629154205
0.0,0.04870674014091492
0.0,0.044542305171489716
0.0,0.04052077606320381
0.0,0.036203667521476746
0.0,0.032135553658008575
0.0,0.02777697518467903
0.0,0.023786460980772972
0.0,0.02002609521150589
0.0,0.2855893671512604
0.0,0.11367578059434891
0.0,0.10987553000450134
0.0,0.10636743158102036
0.0,0.10281719267368317
0.0,0.09950964897871017
0.0,0.09624699503183365
0.0,0.09296514838933945
0.0,0.0899936854839325
0.0,0.08776053041219711
0.0,0.08295261859893799
0.0,0.08131156861782074
0.0,0.0789896622300148
0.0,0.07651353627443314
0.0,0.07420195639133453
0.0,0.07193263620138168
0.0,0.06975746899843216
0.0,0.06768085807561874
0.0,0.06562214344739914
0.0,0.06365092843770981
0.0,0.06172768026590347
0.0,0.059702422469854355
0.0,0.057745058089494705
0.0,0.05587780103087425
0.0,0.05393168702721596
0.0,0.05220735818147659
0.0,0.050426919013261795
0.0,0.04856802895665169
0.0,0.046918753534555435
0.09990354627370834,0.045070137828588486
0.0964675024151802,0.2719612121582031
0.10171008110046387,0.12735484540462494
0.10679329186677933,0.12578332424163818
0.1073642298579216,0.12422345578670502
0.11220724880695343,0.1226864829659462
0.11254680156707764,0.1211320161819458
0.1171669065952301,0.11972213536500931
0.1172918826341629,0.11832018941640854
0.11734601855278015,0.11683326214551926
0.12169082462787628,0.11556529998779297
0.11719101667404175,0.11423001438379288
0.11269049346446991,0.11287994682788849
0.10382921248674393,0.11136787384748459
0.0993848368525505,0.10990528017282486
0.09493425488471985,0.10847721993923187
0.0861181765794754,0.10689664632081985
0.07735525071620941,0.10543255507946014
0.06864213943481445,0.10384974628686905
0.05561661347746849,0.1021946594119072
0.04269520938396454,0.10045783966779709
0.029871657490730286,0.09853165596723557
0.021500252187252045,0.0967787504196167
0.013155543245375156,0.09490694850683212
0.004835963249206543,0.09306399524211884
0.18126925826072693,0.09110655635595322
0.17852817475795746,0.3118903338909149
0.17804427444934845,0.17174078524112701
0.17546765506267548,0.16807779669761658
0.17300528287887573,0.16655896604061127
0.15865902602672577,0.16474103927612305
0.14754478633403778,0.1624426543712616
0.13648511469364166,0.16022713482379913
0.12547548115253448,0.15776945650577545
0.11015394330024719,0.15543198585510254
0.09057701379060745,0.15395885705947876
0.07987604290246964,0.1492176204919815
0.0648445338010788,0.1477874368429184
0.04553968459367752,0.14514929056167603
0.030735261738300323,0.14239470660686493
0.016003474593162537,0.139510378241539
0.00569842429831624,0.13679535686969757
0.0,0.13444966077804565
0.0,0.1316533237695694
0.0,0.12589633464813232
0.0,0.1250653713941574
0.0,0.12318887561559677
0.0,0.11773064732551575
0.0,0.11633594334125519
0.0,0.11307470500469208
0.0,0.110322006046772
0.0,0.12479083240032196
0.0,0.10962554812431335
0.0,0.10715950280427933
0.0,0.10263801366090775
0.0,0.09990095347166061
0.0,0.09715939313173294
0.0,0.09425200521945953
0.0,0.08825339376926422
0.0,0.08761280030012131
0.0,0.08245104551315308
0.0,0.08043568581342697
0.0,0.07726944983005524
0.0,0.07435274124145508
0.0,0.07175656408071518
0.0,0.06762811541557312
0.0,0.06565817445516586
0.0,0.06245744973421097
0.0,0.06038190796971321
0.0,0.058279331773519516
0.0,0.05356602743268013
0.0,0.052908919751644135
0.0,0.05054043233394623
0.0,0.04644036665558815
0.0,0.04678596928715706
0.0,0.040550678968429565
0.0,0.04110226780176163
0.0,0.039187993854284286
0.0,0.03583967685699463
0.0,0.03479063883423805
0.0,0.033330630511045456
0.0,0.030665578320622444
0.0,0.0293744970113039
0.0,0.02749723196029663
0.0,0.024868454784154892
0.0,0.02339535765349865
0.0,0.02079916186630726
0.0,0.020565511658787727
0.0,0.018169762566685677
0.0,0.01655934564769268
0.0,0.014675544574856758
0.0,0.012878322042524815
0.0,0.012262224219739437
0.0,0.010679640807211399
0.0,0.009014558047056198
0.0,0.00636901194229722
0.0,0.006600209977477789
0.0,0.005589297041296959
0.0,0.0034800360444933176
0.0,0.002749238396063447
0.0,0.0006737307994626462
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034712374210357666,0.0
0.042439479380846024,0.0
0.04572610557079315,0.0
0.040277235209941864,0.0
0.030574148520827293,0.0
0.029749134555459023,0.0
0.04203343018889427,0.0
0.04980923980474472,0.0
0.053143613040447235,0.0
0.05210097134113312,0.0
0.05546088144183159,0.0
0.05880187451839447,0.0
0.06212584301829338,0.0
0.0523567870259285,0.0
0.05147133022546768,0.0
0.05498243495821953,0.0
0.04975228011608124,0.0
0.044619932770729065,0.0
0.04394059255719185,0.0
0.03893176466226578,0.0
0.03401174023747444,0.0
0.024817639961838722,0.0
0.015765562653541565,0.0
0.011207487434148788,0.0
0.006718310993164778,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0677979439496994,0.0
0.07433285564184189,0.0
0.0764719769358635,0.0
0.08735580742359161,0.0
0.10250319540500641,0.0
0.1087823435664177,0.0
0.11068019270896912,0.0
0.12133555859327316,0.0
0.12319118529558182,0.0
0.1294489949941635,0.0
0.13568836450576782,0.0
0.1331927627325058,0.0
0.13080254197120667,0.0
0.1328723132610321,0.0
0.13933855295181274,0.0
0.13706238567829132,0.0
0.1305254101753235,0.0
0.12414328008890152,0.0
0.1179099753499031,0.0
0.11181861162185669,0.0
0.10586366802453995,0.0
0.09568043053150177,0.0
0.08132421970367432,0.0
0.06720569729804993,0.0
0.05767383426427841,0.0
0.04394052177667618,0.003760764142498374
0.03041752427816391,0.004061495885252953
0.017096206545829773,0.003709950018674135
0.0,0.0034740751143544912
0.0,0.0033092969097197056
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05735292285680771,0.0
0.06851090490818024,0.0
0.07520212233066559,0.0
0.07749313861131668,0.0
0.09288216382265091,0.0
0.1037522628903389,0.0
0.11017131805419922,0.0
0.11656320840120316,0.0
0.11857152730226517,0.0
0.1293351948261261,0.0
0.131296306848526,0.0
0.133297860622406,0.0
0.13969850540161133,0.0
0.1417182832956314,0.0
0.15249602496623993,0.0
0.15447445213794708,0.0
0.15649643540382385,0.0
0.14984267950057983,0.0
0.14770986139774323,0.0
0.14567187428474426,0.0
0.1480841338634491,0.004952841438353062
0.13744661211967468,0.0066269924864172935
0.12265827506780624,0.006609717383980751
0.10812894254922867,0.00725076999515295
0.09820716083049774,0.007707065436989069
0.08410287648439407,0.00783651415258646
0.07022862136363983,0.007980162277817726
0.043496787548065186,0.007770724594593048
0.025873618200421333,0.007552230730652809
0.012862449511885643,0.007296939846128225
0.0,0.006873685400933027
0.0,0.006496149115264416
0.0,0.0060000005178153515
0.0,0.005328128580003977
0.0,0.004643616732209921
0.0,0.003991326782852411
0.0,0.00307796080596745
0.0,0.0023079002276062965
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.0
0.08858257532119751,0.0
0.09523817896842957,0.0
0.10621563345193863,0.0
0.12145646661520004,0.0
0.12782889604568481,0.0
0.1341785043478012,0.0
0.13614873588085175,0.0
0.13380125164985657,0.0
0.13155430555343628,0.0
0.13376307487487793,0.0
0.12728634476661682,0.0
0.1253211796283722,0.0
0.12344185262918472,0.0
0.12164505571126938,0.0
0.12428665906190872,0.0
0.11822612583637238,0.0
0.11230210214853287,0.0
0.10650929063558578,0.004917946178466082
0.1008414775133133,0.006337152328342199
0.09093475341796875,0.006329422816634178
0.08556254208087921,0.006740699056535959
0.07593914121389389,0.007134509272873402
0.0664786696434021,0.0072510517202317715
0.06153339892625809,0.007512345444411039
0.05667704716324806,0.0075783757492899895
0.04754673317074776,0.00779054407030344
0.04291759058833122,0.007832803763449192
0.03836313262581825,0.007978132925927639
0.03388042375445366,0.00795319490134716
0.029466282576322556,0.007949491031467915
0.016399947926402092,0.007913270965218544
0.003516565542668104,0.0076767620630562305
0.0,0.00735324015840888
0.0,0.007024148013442755
0.0,0.006398365367203951
0.0,0.005642222706228495
0.0,0.005226330365985632
0.0,0.004064266104251146
0.0,0.003836539341136813
0.0,0.003070054342970252
0.0,0.0025388270150870085
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10763177275657654,0.0
0.10622891038656235,0.00521669490262866
0.10924886912107468,0.005880511831492186
0.11226977407932281,0.00665659736841917
0.11093297600746155,0.0073102302849292755
0.10529924184083939,0.007812637835741043
0.10414464771747589,0.008816483430564404
0.09432701766490936,0.008993285708129406
0.08468235284090042,0.009646721184253693
0.07520350813865662,0.00983333121985197
0.07024227827787399,0.010007152333855629
0.06537266075611115,0.01016884483397007
0.06494900584220886,0.010501614771783352
0.06454848498106003,0.010655662976205349
0.0554521419107914,0.011111358180642128
0.042138926684856415,0.010944926179945469
0.033381350338459015,0.010906808078289032
0.02475040778517723,0.010779932141304016
0.01188170351088047,0.010621141642332077
0.007907581515610218,0.010199682787060738
0.0,0.009539075195789337
0.0,0.009402281604707241
0.0,0.008884528651833534
0.0,0.008310032077133656
0.0,0.008131161332130432
0.0,0.007226475514471531
0.0,0.006994250230491161
0.0,0.006487197242677212
0.0,0.00576454633846879
0.0,0.005195567850023508
0.0,0.00441782409325242
0.0,0.0036472873762249947
0.0,0.0029068447183817625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017730891704559326,0.0
0.017245011404156685,0.0
0.021137278527021408,0.0
0.024987535551190376,0.0
0.024438796564936638,0.0
0.028271101415157318,0.0
0.032064925879240036,0.0
0.03582180663943291,0.0
0.03954359516501427,0.0
0.04323207214474678,0.0
0.03817087411880493,0.0
0.03320049121975899,0.0
0.028317000716924667,0.0
0.027875667437911034,0.0
0.031812477856874466,0.0
0.035707276314496994,0.0
0.03084404021501541,0.0
0.026063576340675354,0.0
0.021362274885177612,0.0
0.016737036406993866,0.0
0.003465705318376422,0.0
0.0,0.0
0.0,0.0
0.0005982633447274566,0.0
0.0005782445659860969,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
